DateTime,AddedIPs,RemovedIPs
1526749462,59,131
1526750412,69,48
1526751405,78,115
1526752356,60,107
1526753330,69,88
1526754263,71,74
1526755215,63,75
1526756171,61,112
1526757163,77,81
1526758092,87,100
1526759061,64,57
1526760021,60,117
1526760986,58,71
1526761949,85,165
1526762894,42,45
1526763869,53,150
1526764824,69,95
1526765775,551,150
1526766755,688,72
1526767696,738,1898
1526768658,123,96
1526769569,68,94
1526770584,67,130
1526771563,58,70
1526772604,84,121
1526773698,55,79
1526774663,76,125
1526775616,81,77
1526776591,94,195
1526777532,89,14
1526778496,113,192
1526779455,64,10
1526780419,109,152
1526781371,52,75
1526782378,100,116
1526783293,88,79
1526784273,79,96
1526785218,60,57
1526786186,90,123
1526787143,74,95
1526788099,52,50
1526789073,74,108
1526790014,68,55
1526790986,83,113
1526791935,71,58
1526792918,87,114
1526793860,68,91
1526794817,47,74
1526795779,59,85
1526796762,51,56
1526797699,57,104
1526798658,43,62
1526799626,46,82
1526800579,55,26
1526801544,50,156
1526802532,48,70
1526803465,75,91
1526804429,49,35
1526805378,66,106
1526806347,59,97
1526807310,47,68
1526808278,62,106
1526809217,39,70
1526810178,66,73
1526811145,72,37
1526812097,69,84
1526813057,53,98
1526814022,45,76
1526814990,56,54
1526816216,81,101
1526817138,60,107
1526818101,68,108
1526819079,97,79
1526820020,78,84
1526820977,67,97
1526821974,70,67
1526823143,105,78
1526824095,60,72
1526825088,49,104
1526826016,67,42
1526827220,107,165
1526828192,88,93
1526829143,62,12
1526830095,52,34
1526831057,95,216
1526832050,63,11
1526832989,106,230
1526833959,91,77
1526834895,67,10
1526835865,77,174
1526836820,76,10
1526837803,117,196
1526838737,75,105
1526839720,74,49
1526840658,69,83
1526841617,94,101
1526842586,72,93
1526843557,84,65
1526844495,48,109
1526845502,77,94
1526846428,67,114
1526847386,92,68
1526848347,71,95
1526849297,60,68
1526850264,70,104
1526851218,56,59
1526852207,177,87
1526853140,1052,74
1526854113,124,1920
1526855077,62,105
1526856149,86,141
1526857982,100,112
1526858893,62,122
1526859870,65,66
1526860823,91,129
1526861815,87,128
1526862742,60,145
1526863700,64,78
1526864673,82,115
1526865629,92,62
1526866604,92,95
1526867545,62,103
1526868495,71,76
1526869462,79,100
1526870416,111,85
1526871397,76,79
1526872338,95,90
1526873328,100,66
1526874283,66,54
1526875263,101,96
1526876179,56,32
1526877146,70,130
1526878100,64,43
1526879086,80,74
1526880013,67,77
1526880989,83,14
1526881937,64,79
1526882924,61,120
1526883855,54,6
1526884827,94,125
1526885777,73,17
1526886781,82,91
1526887692,55,60
1526888670,35,13
1526889625,37,127
1526890581,52,31
1526891540,35,7
1526892557,61,161
1526893461,43,5
1526894419,53,78
1526895385,64,123
1526896367,38,2
1526897301,96,152
1526898265,60,91
1526899217,58,51
1526900216,30,105
1526901146,74,15
1526902099,55,29
1526903085,104,213
1526904062,46,8
1526904974,60,100
1526905955,32,104
1526906898,50,61
1526907872,67,99
1526909092,81,130
1526910263,89,72
1526911219,74,131
1526912186,60,5
1526913147,73,136
1526914096,44,11
1526915061,84,93
1526916013,69,46
1526917004,44,103
1526917940,57,59
1526918937,56,97
1526919863,64,78
1526920816,73,104
1526921791,50,134
1526922760,69,75
1526923697,57,99
1526924658,49,69
1526925635,69,86
1526926872,95,110
1526928038,76,112
1526928976,53,74
1526929966,73,83
1526931168,69,106
1526932108,57,81
1526933076,54,117
1526935030,131,235
1526936199,74,5
1526937187,70,144
1526938112,542,106
1526939092,791,84
1526940062,419,16
1526941265,154,2042
1526942332,71,19
1526943629,87,228
1526944584,49,10
1526945547,43,35
1526946507,70,204
1526947467,52,2
1526948421,91,74
1526949390,88,178
1526950345,66,108
1526951317,66,49
1526952260,54,6
1526953224,107,185
1526954190,59,96
1526955660,74,37
1526956616,86,154
1526957811,65,48
1526958992,135,134
1526959963,81,145
1526960896,28,2
1526961869,76,106
1526963065,61,94
1526964030,56,104
1526965005,54,80
1526965975,83,68
1526967143,44,120
1526968102,38,81
1526969079,74,67
1526970044,54,83
1526970992,68,86
1526971955,48,10
1526972920,67,63
1526973885,75,69
1526975131,83,265
1526976042,34,14
