DateTime,AddedIPs,RemovedIPs
1526775396,15,10
1526776202,180,111
1526777305,259,229
1526778937,299,88
1526779208,314,0
1526780527,145,154
1526781129,6,7
1526781879,98,118
1526783061,13,12
1526783402,93,0
1526784977,7,9
1526785203,111,198
1526786138,89,72
1526787139,115,32
1526787729,74,158
1526789067,5,19
1526789287,207,123
1526789740,255,0
1526790972,6,15
1526791540,111,0
1526791807,145,193
1526792911,20,13
1526794202,170,170
1526794812,12,7
1526794935,58,117
1526796004,51,0
1526796739,11,13
1526797802,104,343
1526798653,10,9
1526799603,177,109
1526800574,123,144
1526801367,109,0
1526802491,26,20
1526803540,239,289
1526804424,27,18
1526804888,161,0
1526805728,123,190
1526806333,16,22
1526807746,257,183
1526808272,24,15
1526808602,73,0
1526809502,55,152
1526810173,35,16
1526811246,181,185
1526812091,35,10
1526812506,98,180
1526814017,67,27
1526814939,272,205
1526816203,54,10
1526816416,153,172
1526818097,41,713
1526818533,162,1131
1526819488,102,141
1526820014,51,22
1526821961,309,0
1526823010,322,271
1526823854,19,24
1526825784,261,212
1526826666,580,0
1526827693,15,2
1526828402,153,196
1526829626,42,13
1526830389,333,118
1526831555,157,237
1526832003,108,0
1526832928,175,108
1526833465,66,10
1526833802,107,752
1526835386,51,14
1526835602,266,205
1526837310,194,129
1526837403,80,0
1526839226,68,25
1526840117,154,614
1526841147,43,6
1526841546,453,191
1526843074,60,13
1526843734,119,187
1526844974,38,16
1526845528,151,249
1526846402,107,0
1526846917,32,10
1526847325,142,271
1526848828,36,10
1526849102,116,282
1526850756,173,97
1526852670,138,5
1526853009,107,84
1526854590,35,15
1526855403,77,135
1526857969,301,298
1526858149,38,0
1526859866,23,11
1526859902,142,228
1526860803,131,0
1526861783,197,106
1526862487,142,0
1526863356,143,199
1526863695,27,25
1526865624,426,97
1526866928,221,132
1526867541,18,20
1526868003,70,1
1526868942,125,53
1526869457,40,16
1526870556,181,153
1526871384,24,2
1526872213,218,92
1526873319,22,12
1526874129,211,136
1526875259,47,27
1526876046,272,88
1526877141,21,16
1526877729,168,140
1526878568,74,0
1526879073,30,8
1526880984,135,175
1526882911,155,254
1526883335,128,92
1526884819,29,6
1526885143,116,114
1526886003,121,32
1526886751,30,17
1526886953,93,77
1526887687,72,0
1526888664,28,17
1526889313,130,111
1526890576,16,10
1526891403,112,77
1526892506,142,204
1526892968,57,0
1526894414,27,7
1526895216,207,286
1526896339,28,4
1526898261,285,162
1526898602,93,1
1526899333,100,194
1526900198,13,10
1526901516,242,113
