DateTime,AddedIPs,RemovedIPs
1526065445,1,0
1526066124,4,10
1526067923,256,256
1526069725,0,256
1526070002,15,4
1526070604,1024,768
1526073326,6,37
1526074207,0,1
1526076969,256,256
1526077202,12,8
1526080804,36,5
1526084123,300,263
1526085908,0,1
1526088002,2,5
1526089504,0,1
1526091956,10,4
1526094928,6,28
1526096407,0,1
1526096728,1,0
1526098522,7,24
1526100329,1,0
1526102168,10,1
1526104808,0,1
1526106006,12,30
1526108402,0,2
1526109334,0,1
1526109844,11,8
1526112931,17,7
1526117526,8,11
1526120129,10,7
1526123704,24,7
1526128208,8,6
1526130003,0,46336
1526131445,5,4
1526134529,5,8
1526138125,0,1
1526139002,6,27
1526139929,0,1
1526141769,11,6
1526145610,9,6
1526145902,1280,1024
1526148002,256,256
1526149446,4,15
1526152508,12,18
1526153287,256,256
1526156125,256,256
1526156402,6,15
1526157130,0,1
1526159719,42,7
1526160967,0,1
1526163325,271,263
1526164809,256,256
1526166931,1290,257
1526170571,512,512
1526174012,28,641553835
1526175924,5120,0
1526177648,8,9
1526181290,6,33
1526184846,10,5135
1526185806,69,439
1526188467,434,69
1526192023,30,3
1526193934,5120,0
1526195652,0,5
1526200037,3,11
1526202822,7,5
1526206540,261,279
1526210130,25,8
1526213683,6,4
1526216403,620111304,0
1526217202,6,10
1526220930,9,6
1526224495,7,55
1526228817,16,7
1526231732,31,7
1526232332,1792,1792
1526235320,541,519
1526237115,256,256
1526239478,18,6
1526241603,70,0
1526242523,516,514
1526244302,0,1
1526246093,4,8
1526249719,6,13
1526254203,11,27
1526256005,256,256
1526256907,31,10
1526257419,256,256
1526257502,298,0
1526258102,1,0
1526259002,256,256
1526260523,10,5
1526264102,4,15
1526267728,10,28
1526269508,1,0
1526271307,3,26
1526274926,9,17
1526278801,45,6
1526280002,0,1
1526280602,1,0
1526282036,9,3
1526285704,5,3
1526289330,4,2
1526293202,7,27
1526296503,3,14
1526300102,7,23
1526302502,256,0
1526304604,30,4
1526307325,7,17
1526308836,21433443,0
1526309126,1024,0
1526311448,6,6
1526313366,0,1
