DateTime,AddedIPs,RemovedIPs
1526749462,178,239
1526750412,205,167
1526751405,161,192
1526752356,184,213
1526753330,172,212
1526754263,167,0
1526755215,171,439
1526756171,177,0
1526757163,192,398
1526758092,169,0
1526759061,174,169
1526760021,130,369
1526760986,166,0
1526761949,185,389
1526762894,175,0
1526763869,114,357
1526764824,151,232
1526765775,590,0
1526766755,661,1783
1526767696,705,0
1526768658,468,218
1526769569,201,306
1526770584,147,214
1526771563,165,314
1526772604,238,208
1526773698,199,230
1526774663,163,242
1526775616,156,281
1526776591,192,210
1526777532,242,282
1526778496,248,209
1526779455,182,254
1526780419,260,292
1526781371,192,246
1526782378,194,225
1526783293,200,270
1526784273,180,198
1526785218,153,242
1526786186,233,188
1526787143,214,264
1526788099,198,268
1526789073,291,189
1526790014,175,220
1526790986,223,170
1526791935,224,148
1526792918,240,187
1526793860,187,175
1526794817,153,241
1526795779,170,192
1526796762,159,223
1526797699,151,196
1526798658,138,272
1526799626,139,241
1526800579,174,264
1526801544,138,282
1526802532,161,337
1526803465,220,215
1526804429,189,247
1526805378,135,256
1526806347,142,201
1526807310,174,326
1526808278,226,204
1526809217,137,432
1526810178,188,410
1526811145,210,423
1526812097,144,182
1526813057,110,200
1526814022,128,279
1526814990,156,305
1526816216,253,289
1526817138,226,238
1526818101,160,298
1526819079,234,213
1526820020,225,202
1526820977,228,207
1526821974,251,249
1526823143,335,125
1526824095,273,138
1526825088,226,193
1526826016,268,107
1526827220,447,270
1526828192,320,0
1526829143,340,233
1526830095,309,119
1526831057,318,0
1526832050,390,299
1526832989,403,205
1526833959,354,208
1526834895,367,0
1526835865,341,391
1526836820,380,178
1526837803,249,0
1526838737,276,207
1526839720,237,201
1526840658,203,235
1526841617,301,354
1526842586,278,207
1526843557,280,0
1526844495,293,379
1526845502,406,120
1526846428,249,131
1526847386,298,0
1526848347,224,162
1526849297,244,219
1526850264,270,0
1526851218,229,138
1526852207,371,369
1526853140,1051,0
1526854113,501,2043
1526855077,240,239
1526856149,308,127
1526857982,377,412
1526858893,250,0
1526859870,250,164
1526860823,238,159
1526861815,348,166
1526862742,275,201
1526863700,293,188
1526864673,284,235
1526865629,386,177
1526866604,355,259
1526867545,371,214
1526868495,345,209
1526869462,342,230
1526870416,387,167
1526871397,325,162
1526872338,356,203
1526873328,459,140
1526874283,393,227
1526875263,404,257
1526876179,241,155
1526877146,257,197
1526878100,249,175
1526879086,201,173
1526880013,199,123
1526880989,294,101
1526881937,297,114
1526882924,356,111
1526883855,487,113
1526884827,431,91
1526885777,359,86
1526886781,156,116
1526887692,143,75
1526888670,122,75
1526889625,121,110
1526890581,198,108
1526891540,159,136
1526892557,140,119
1526893461,146,130
1526894419,168,141
1526895385,191,112
1526896367,95,101
1526897301,214,144
1526898265,115,98
1526899217,176,63
1526900216,79,85
1526901146,279,108
1526902099,154,177
1526903085,200,171
1526904062,141,121
1526904974,205,161
